Air,Water
30.03125,36.914
30.81275,36.914
31.5935,36.914
32,36.914
32,36.914
32,36.914
32,36.914
32,36.914
32,36.914
32,36.914
32,36.914
32,36.914
32,36.914
31.083,36.914
30.04199999,36.914
30,36.914
30,36.914
30,36.914
30,36.914
30,36.914
30,36.914
30,36.914
30,36.914
30.33300001,36.914
30,36.914
30,36.914
30,36.914
31,36.914
31,36.914
31,36.914
30.375,36.914
31,36.914
31,36.914
31,36.914
30.208,36.914
31.83300001,36.914
32,36.914
32,36.914
32,36.914
32,36.914
32,36.914
32,36.914
32,36.914
32,36.723
32,36.723
32.125,36.723
32.646,36.723
33,36.723
33,36.723
33,36.723
33,36.531
33,36.531
33,36.531
33,36.531
33,36.531
33,36.531
33,36.338
33.375,36.338
33.896,36.338
33,36.338
33,36.338
33,36.145
33,36.145
33,36.145
33,36.145
33,36.145
33,36.145
33,36.145
33,36.338
33,36.338
33,36.338
33.1665,36.338
33.6875,36.338
34,36.338
34,36.338
34,36.338
34,36.338
34,36.338
34,36.338
34,36.338
34,36.338
34,36.338
34,36.338
34,36.338
34,36.338
34,36.531
34,36.531
34,36.531
34,36.531
34,36.531
34,36.531
34,36.531
34,36.531
34,36.531
34,36.531
34,36.531
34,36.531
34,36.531
34,36.531
34.25,36.531
34.771,36.531
35,36.531
35,36.531
35.3335,36.531
35.854,36.531
36,36.531
36,36.531
36,36.531
36,36.531
36,36.723
36,36.723
36,36.723
36.2605,36.723
36.52075,36.723
36.78125,36.723
37,36.723
37,36.723
37,36.723
37,36.723
38,36.723
38.375,36.914
39.417,36.914
40.45800001,36.914
41.33333333,36.914
42.028,36.914
42.722,36.914
43.625,36.914
43.6665,36.914
43.146,36.914
42.625,37.107
42.104,37.107
42,37.107
42,37.107
42,37.107
42,37.107
42,37.107
41.7395,37.107
41.47925,37.107
41.21875,37.107
40.95825,37.107
40.698,37.107
40.4375,37.107
40.177,37.107
39.91675,37.107
39.65625,37.107
39.39575,37.107
39.1355,37.107
39,37.107
39,37.107
39,37.107
39,36.914
38.83325,36.914
38.573,37.107
38.3125,36.914
38.052,36.914
37.6668,36.914
37.25,36.914
36.8332,36.914
36.4168,36.914
36,36.914
36,36.914
36,36.914
36,36.914
35.87475001,36.914
35.094,36.914
34.3125,36.914
33.531,36.914
33.1665,36.914
33.6875,36.723
34.2085,36.723
34.729,36.723
35,36.723
35,36.723
35,36.723
35,36.723
35,36.723
35,36.723
35,36.723
35,36.723
34.8334,36.723
34.625,36.723
34.4166,36.723
34.2084,36.723
34,36.723
33.7395,36.531
33.47925,36.723
33.21875,36.531
33.04175,36.531
33.302,36.531
33.5625,36.531
33.823,36.531
34,36.531
34,36.531
34,36.531
34,36.531
34.25,36.531
34.771,36.531
35.2915,36.531
35.8125,36.531
36.16675,36.531
36.427,36.531
36.6875,36.531
36.948,36.531
37,36.531
37,36.531
37,36.531
37,36.723
37,36.723
37,36.723
37,36.723
37,36.723
37.04175,36.914
37.302,36.914
37.5625,36.914
37.823,36.914
38,36.914
38,36.914
38,37.107
38,37.107
37.875,37.107
37.6145,37.107
37.35425,37.107
37.09375,37.107
36.33300001,37.297
35.29199999,37.297
34.25,37.297
33.208,37.297
32.50019999,37.297
31.875,37.297
31.2498,37.297
30.6252,37.297
30,37.297
30,37.297
30,37.107
30,37.107
29.87475001,37.107
29.094,37.107
28.3125,37.107
27.531,37.107
27,36.914
27,36.914
27,36.914
27,36.914
26.875,36.914
26.6145,36.723
26.35425,36.723
26.09375,36.723
25.6665,36.723
25.146,36.723
24.625,36.531
24.104,36.531
24,36.531
24,36.531
24,36.531
24,36.531
24,36.338
23.7395,36.338
23.47925,36.338
23.21875,36.338
22.95825,36.338
22.698,36.338
22.4375,36.338
22.177,36.338
22.08325,36.338
22.34375,36.338
22.60425,36.145
22.8645,36.145
23.375,36.145
24.1565,36.145
24.93725,36.145
25.71875,36.145
26.16675,36.145
26.427,36.145
26.6875,36.145
26.948,36.145
27.1666,36.145
27.375,36.145
27.5834,36.145
27.7916,36.145
28,36.145
28.521,36.145
29.0415,36.145
29.5625,36.145
30,36.145
30,36.145
30,36.145
30,36.145
30.08325,36.145
30.34375,36.145
30.60425,36.145
30.8645,36.145
31.125,36.145
31.3855,36.145
31.64575,36.145
31.90625,36.145
32.16675,36.145
32.427,36.145
32.6875,36.145
32.948,36.145
33,36.145
33,36.145
33,36.145
33,36.145
33,36.145
33.2605,36.145
33.52075,36.145
33.78125,36.145
34.04175,36.145
34.302,36.145
34.5625,36.145
34.823,36.145
35,36.145
35,36.145
35,36.145
35,36.145
35,36.145
35,36.338
35,36.145
35.625,36.338
35,36.338
34.646,36.338
34.125,36.338
34,36.145
35,36.338
35,36.145
34.5415,36.338
34.021,36.145
35,36.145
35,36.145
35,36.145
35,36.338
35,36.145
35,36.145
35,36.145
35,36.145
34.66699999,36.145
35,36.145
35,36.145
35,36.145
35,36.145
35,36.145
35,36.145
35.625,36.145
35,36.145
35,36.145
35,36.145
35,36.145
35,36.145
35,36.145
35,36.145
35,36.145
35,36.338
35,36.145
35.083,36.145
36,36.338
36,36.338
36,36.338
36,36.338
36,36.338
36,36.338
36,36.338
36,36.338
36,36.338
36,36.338
36,36.338
36,36.338
36,36.338
36,36.338
36,36.338
36,36.531
36,36.338
36,36.531
36,36.338
36,36.531
36,36.531
36,36.531
36,36.531
36,36.531
36,36.531
36,36.531
36,36.531
36,36.531
36,36.531
36.08325,36.531
36.34375,36.531
36.60425,36.531
36.8645,36.531
37,36.531
37,36.531
37.583,36.531
37.375,36.531
38,36.723
38.236,36.531
38.58333333,36.531
38.93066667,36.531
39,36.723
39,36.723
39,36.723
39,36.723
40,36.723
40,36.723
39.9585,36.723
39.4375,36.723
39,36.723
39,36.723
39,36.723
39,36.723
40,36.723
40,36.723
40,36.723
40,36.723
40,36.723
40,36.914
40,36.914
40,36.914
40,36.914
40,36.914
40,36.914
40,36.914
40,36.914
40,36.914
40,36.914
40,36.914
40,36.914
40,36.914
40,36.914
40,36.914
40,36.914
40,36.914
40,36.914
40,36.914
40,36.914
40.125,36.914
40.47233333,36.914
40.81933334,36.914
40.83333333,36.914
40.486,36.914
40.139,36.914
40,36.914
39.6665,37.107
39.146,36.914
38.625,36.914
38.104,36.914
38,36.914
38,36.914
38,36.914
38,36.914
38,36.914
37.7395,36.914
37.47925,36.914
37.21875,36.914
37.9165,36.914
37.396,36.914
36.875,36.914
36.354,36.914
35.91675,36.914
35.65625,36.914
35.39575,36.914
35.1355,36.914
35,36.914
35,36.914
35,36.914
35,36.914
35,36.914
35,36.723
35,36.723
35,36.723
34.8334,36.723
34.625,36.723
34.4166,36.723
34.2084,36.723
34,36.723
34,36.723
34,36.723
34,36.723
33.9165,36.723
33.396,36.723
32.875,36.723
32.354,36.723
32.1665,36.723
32.6875,36.531
33.2085,36.723
33.729,36.531
34.25,36.531
34.771,36.531
35.2915,36.531
35.8125,36.531
36.16675,36.531
36.427,36.531
36.6875,36.723
36.948,36.723
37.3332,36.723
37.75,36.723
38.1668,36.723
38.5832,36.723
39,36.723
39.2605,36.914
39.52075,36.914
39.78125,36.914
40.0835,37.107
40.604,37.107
41.125,37.107
41.646,37.107
41.91675,37.297
41.65625,37.297
41.39575,37.297
41.1355,37.488
40.75,37.488
40.229,37.488
39.7085,37.488
39.1875,37.488
38.49975001,37.488
37.719,37.488
36.9375,37.488
36.156,37.488
35.8334,37.488
35.625,37.488
35.4166,37.488
35.2084,37.488
35,37.488
34.479,37.488
33.9585,37.488
33.4375,37.488
32.9165,37.488
32.396,37.297
31.875,37.297
31.354,37.297
30.91675,37.297
30.65625,37.297
30.39575,37.297
30.1355,37.297
30,37.297
30,37.297
30,37.107
30,37.107
29.6665,37.107
29.146,37.107
28.625,37.107
28.104,37.107
28.1666,37.107
28.375,37.107
28.5834,37.107
28.7916,37.107
29,36.914
27.95800001,36.914
26.917,36.914
25.875,36.914
25,36.914
25,36.914
25,36.914
25,36.914
24.91675,36.914
24.65625,36.914
24.39575,36.723
24.1355,36.723
24,36.723
24,36.723
24,36.723
24,36.723
23.83325,36.723
23.573,36.723
23.3125,36.723
23.052,36.723
23,36.723
23,36.723
23,36.531
23,36.531
23,36.531
22.7395,36.531
22.47925,36.531
22.21875,36.531
22,36.531
22,36.531
22,36.531
22,36.531
22.41625001,36.531
23.71875,36.531
25.02125,36.531
26.32250001,36.531
27.125,36.531
27.3855,36.531
27.64575,36.531
27.90625,36.531
28.16675,36.531
28.427,36.531
28.6875,36.531
28.948,36.531
29.1666,36.531
29.375,36.531
29.5834,36.531
29.7916,36.531
30,36.531
30.95800001,36.531
30,36.531
30,36.531
30.04175,36.531
30.302,36.723
30.5625,36.723
30.823,36.723
31.08325,36.723
31.34375,36.723
31.60425,36.723
31.8645,36.723
32,36.723
32,36.723
32,36.723
32,36.723
32,36.914
32,36.914
32,36.723
32,36.914
31.8334,36.723
31.625,36.723
31.4166,36.723
31.2084,36.723
31,36.723
31,36.723
31,36.723
31,36.723
31,36.723
31,36.723
31,36.723
31,36.723
31,36.723
31,36.723
31,36.723
31,36.723
31,36.914
31,36.914
31,36.914
31,36.914
31,36.914
31,36.914
31,36.914
31,36.914
31,36.914
31,36.914
31,36.914
31,36.914
31,36.914
30.65266667,36.914
30.30566667,36.914
30,36.914
31,36.914
31,36.914
30.875,36.914
30.354,36.914
31.33300001,36.914
32,36.914
32,36.914
32,36.914
32,36.914
32,36.914
32,36.914
32,36.914
32.16675,36.914
32.427,36.914
32.6875,36.914
32.948,36.914
33,36.914
33,36.914
33,36.914
33,36.914
33,36.914
33,36.914
33,36.914
33,36.914
33.04175,36.914
33.302,36.723
33.5625,36.914
33.823,36.723
33.08325,36.723
33.34375,36.723
33.60425,36.723
33.8645,36.723
34,36.723
34,36.723
34,36.723
34,36.723
34.3335,36.723
34.854,36.723
35.375,36.723
35.896,36.723
36.3332,36.723
36.75,36.723
37.1668,36.723
37.5832,36.723
38,36.723
38.2605,36.914
38.52075,36.914
38.78125,36.914
39,36.914
39.13866667,36.914
39.83333333,36.914
40.528,36.914
41.08325,36.914
41.34375,36.914
41.60425,36.914
41.8645,37.107
42.125,37.107
42.3855,37.107
42.64575,37.107
42.90625,37.107
42.6665,37.107
42.146,37.107
42,37.107
42,37.297
42,37.297
42,37.297
42,37.297
42,37.297
42,37.297
42.2605,37.297
42.52075,37.297
42.78125,37.297
43,37.297
43,37.297
43,37.297
43,37.297
43,37.297
43,37.297
43,37.297
43,37.297
43,37.297
43,37.297
43,37.297
43,37.297
42.83325,37.297
42.573,37.297
42.3125,37.297
42.052,37.297
42,37.297
42,37.297
42,37.297
42,37.297
42,37.297
41.7395,37.297
41.47925,37.297
41.21875,37.297
41,37.297
41,37.297
41,37.297
41,37.297
41,37.297
41,37.297
41,37.297
41,37.297
40.875,37.297
40.6145,37.297
40.35425,37.297
40.09375,37.297
40,37.297
40,37.297
40,37.297
40,37.297
40,37.297
40,37.297
40,37.297
40,37.297
40,37.297
40,37.297
40,37.297
40,37.297
39.95825,37.297
39.698,37.107
39.4375,37.107
39.177,37.107
39,37.107
39,37.107
39,37.107
39,37.107
39.125,37.107
39.3855,37.107
39.64575,37.107
39.90625,37.107
40.16675,37.297
40.427,37.297
40.6875,37.297
40.948,37.297
41,37.297
41,37.297
41,37.297
41,37.297
41,37.297
40.7395,37.297
40.47925,37.297
40.21875,37.297
39.95825,37.297
39.698,37.297
39.4375,37.297
39.177,37.297
39,37.297
39,37.488
39,37.297
39,37.488
38.66666667,37.297
37.972,37.488
37.278,37.488
35.625,37.488
34.33300001,37.297
34,37.488
34,37.488
34,37.297
34,37.297
34,37.297
34,37.297
34,37.297
34,37.297
34,37.297
33.9585,37.297
33.4375,37.297
32.95825,37.297
32.698,37.297
32.4375,37.297
32.177,37.297
32,37.297
32,37.297
32,37.297
32,37.297
32.125,37.297
32.3855,37.297
32.64575,37.297
32.90625,37.297
32.6665,37.297
32.146,37.297
31.25,37.297
31,37.297
30.8334,37.297
30.625,37.297
30.4166,37.107
30.2084,37.107
30,37.107
30,37.107
30,37.107
29.875,37.107
29,37.107
29,37.107
29,37.107
28.708,37.107
29,37.107
29,37.107
29,36.914
29,36.914
29,36.914
29,36.914
29,36.914
28.375,36.914
29,36.723
29,36.723
29.75,36.723
30,36.723
29.5835,36.723
29.0625,36.723
29.4585,36.723
29.979,36.723
30,36.531
30,36.531
30,36.531
30,36.531
30,36.531
30,36.531
30,36.723
30,36.531
30.08325,36.531
30.34375,36.531
30.60425,36.531
30.8645,36.531
31,36.531
31,36.723
31.2915,36.723
31.8125,36.723
32,36.723
32,36.723
32,36.723
32,36.723
32,36.723
32,36.914
32,36.914
32,36.914
32,36.914
32,36.914
32,36.914
32,36.914
32,36.914
32,37.107
32,37.107
32,37.107
32,37.107
32,37.107
32,37.107
32,37.107
32,37.107
32,37.107
32,37.107
32,37.107
32,37.297
32,37.297
32,37.297
32,37.297
32,37.297
32,37.297
32,37.297
32,37.297
32,37.297
31.65266667,37.297
31.30566667,37.297
30.875,37.297
30,37.297
30,37.297
30,37.107
30,37.297
30,37.297
30,37.107
30,37.297
30.45800001,37.297
30.16666667,37.297
30.514,37.297
30.861,37.107
31,37.297
31,37.297
31.236,37.297
31.58333333,37.297
31.93066667,37.107
32,37.107
32,37.297
32,37.107
32,37.107
32,37.107
32,37.107
32,37.107
32,37.107
32,37.107
32,37.107
32,37.107
32,37.297
32.08325,37.107
32.34375,37.107
32.60425,37.107
32.8645,37.107
33,37.107
32.81933334,37.107
32.47233333,37.107
32.125,37.107
32,37.107
32,37.107
32,37.107
32,37.107
32,37.107
32,37.107
32,37.107
32,37.107
32,37.107
32.2605,37.107
32.52075,37.107
32.78125,37.107
32.9165,37.107
32.396,37.107
31.875,37.107
31.354,37.107
31.33300001,37.107
32.375,36.914
33.417,36.914
34.45800001,36.914
35.125,36.914
35.3855,36.914
35.64575,36.914
35.90625,36.914
36.16675,36.914
36.427,36.914
36.6875,36.914
36.948,36.914
37,36.914
37,36.914
37,37.107
37,37.107
37,37.107
37,37.107
37,37.107
37,37.297
37.04175,37.488
37.302,37.679
37.5625,37.679
37.823,37.87
38,37.87
38,37.87
38,37.87
38,37.87
38,37.679
38,37.679
38,37.679
38,37.679
37.83325,37.679
37.573,37.679
37.3125,37.679
37.052,37.679
37,37.679
37,37.679
37,37.87
37,37.87
37,37.679
37.34733333,37.679
37.69433333,37.679
38,37.679
37.95825,37.679
37.698,37.679
37.4375,37.488
37.177,37.488
36.8335,37.488
36.3125,37.488
35.7915,37.488
35.271,37.488
34.875,37.488
34.6145,37.488
34.35425,37.297
34.09375,37.297
33.16625001,37.297
31.86499999,37.297
30.5625,37.297
29.26,37.297
29,37.297
29,37.297
29,37.297
29,37.297
29,37.297
28.7395,37.107
28.47925,37.107
28.21875,37.107
27.95825,37.107
27.698,37.107
27.4375,37.107
27.177,37.107
27.33300001,37.107
28.375,37.107
29.417,37.107
30,37.107
30.5,37.107
31.54199999,37.107
32.583,37.107
33.625,37.107
34,37.107
34,36.914
34,36.914
34,36.914
34,36.914
34,36.914
34,36.914
34,36.914
34,36.914
34.2605,36.914
34.52075,36.914
34.78125,36.914
35,36.914
35,36.914
35,36.914
35,36.914
35.08325,36.723
35.34375,36.914
35.60425,36.723
35.8645,36.723
36,36.723
36,36.723
36,36.723
36,36.723
36.16675,36.723
36.427,36.723
36.6875,36.723
36.948,36.723
37,36.723
37,36.723
37,36.723
37,36.723
37,36.723
37,36.723
37,36.723
37,36.723
37,36.914
37,36.914
37,36.914
37,36.914
37,36.914
37,36.914
37,36.914
37,36.914
37,36.914
37,36.914
37,36.914
37,36.914
36.83325,36.914
36.573,36.914
36.3125,36.914
36.052,36.914
35.8334,36.914
35.625,36.914
35.4166,36.914
35.2084,36.914
35,36.914
35,36.914
35,36.914
35,36.914
35,36.914
35,36.914
35,36.914
35,36.914
35,36.914
35,37.107
35,37.107
35,36.914
35,36.914
35,36.914
35,36.914
35,36.914
35.16675,36.914
35.427,36.914
35.6875,36.914
35.948,36.914
36.1666,36.914
36.375,36.914
36.5834,36.914
36.7916,36.914
37,36.914
37,36.914
37,36.914
37,36.914
36.9165,36.914
36.396,36.914
35.875,36.914
35.354,37.107
35,37.107
35,37.107
35,36.914
35,37.107
35,37.107
35,37.107
35,37.107
35,37.107
35,37.107
35,37.107
35,37.107
35,37.107
35,37.107
35,37.107
35,37.107
35,37.107
35,37.107
35,37.107
35,37.107
35,37.107
35,37.107
35,37.107
35,37.107
35,37.107
35.1665,37.107
35.6875,37.107
36.2085,37.107
36.729,37.107
37.625,37.107
38.92749999,37.107
40.22875,36.914
41.53125,37.107
42,37.107
42,37.107
42,37.107
42,37.107
42.1666,37.107
42.375,37.107
42.5834,37.107
42.7916,37.107
43,37.107
43,37.107
43,37.107
43,37.107
43,37.107
43,37.107
43,37.297
43,37.297
43,37.297
43,37.297
43,37.297
43,37.297
43,37.297
43,37.297
43,37.297
43,37.488
43,37.488
43,37.488
43,37.488
43,37.488
43,37.488
43,37.488
43,37.488
43,37.488
43,37.488
43,37.488
43,37.488
43,37.488
43,37.488
43,37.488
43,37.488
43,37.488
42.91675,37.488
42.65625,37.488
42.39575,37.488
42.1355,37.488
42,37.488
42,37.488
42,37.488
42,37.488
42,37.488
42,37.488
42,37.488
42,37.488
42,37.488
42,37.488
42,37.488
42,37.488
42,37.488
41.7395,37.488
41.47925,37.488
41.21875,37.679
41,37.488
41,37.679
41,37.679
41,37.679
41,37.679
41,37.679
41,37.679
41,37.679
41,37.679
41,37.679
41,37.488
41,37.679
41,37.679
41,37.679
41,37.679
41,37.679
40.8334,37.679
40.625,37.679
40.4166,37.679
40.2084,37.679
40,37.679
40,37.679
40,37.679
40,37.679
40,37.679
40,37.679
40,37.679
40,37.679
40,37.679
40,37.679
40,37.679
40,37.679
40,37.679
40,37.679
40,37.679
40,37.679
40.16675,37.679
40.427,37.679
40.6875,37.679
40.948,37.679
41,37.679
41,37.679
41,37.679
41,37.679
41,37.679
41,37.679
41,37.87
41,37.87
41.04175,37.87
41.302,37.87
41.5625,37.87
41.823,37.87
42,37.87
42,37.87
42,38.061
42,38.061
41.875,38.061
41.6145,38.061
41.35425,38.061
41.09375,38.061
41,38.061
41,38.061
41,38.061
41,38.25
40.8334,38.25
40.625,38.25
40.4166,38.25
40.2084,38.061
40,38.25
40,38.25
40,38.25
40,38.25
40,38.25
40,38.25
40,38.25
40,38.25
40,38.25
40,38.25
40,38.061
40,38.061
39.875,38.061
39.6145,38.061
39.35425,38.061
39.09375,38.061
39,38.061
39,38.061
39,38.061
39,38.061
39,38.061
39,38.061
39,38.061
39,38.25
39,38.061
39,38.061
39,38.25
39,38.25
39,38.25
39,38.25
39,38.25
39,38.25
39,38.25
39,38.25
39,38.25
39,38.25
38.875,38.25
38.6145,38.25
38.35425,38.25
38.09375,38.25
38.16675,38.25
38.427,38.25
38.6875,38.25
38.948,38.25
39,38.25
39,38.25
39,38.25
39,38.25
39,38.25
39,38.25
39,38.25
39,38.25
39,38.25
39,38.25
39,38.25
39,38.25
39.1665,38.25
39.6875,38.25
40.2085,38.25
40.729,38.25
41.125,38.25
41.3855,38.25
41.64575,38.44
41.90625,38.44
42.16675,38.44
42.427,38.44
42.6875,38.44
42.948,38.44
42.1666,38.44
42.375,38.44
42.5834,38.44
42.7916,38.44
43,38.44
43,38.629
43,38.629
43,38.629
43,38.629
43,38.629
43,38.629
43,38.629
43.1665,38.629
43.6875,38.629
44,38.818
44,38.818
43.875,38.818
43.6145,38.818
43.35425,38.818
43.09375,38.818
43,38.818
43,38.818
43,38.818
43,38.818
43,38.818
43,38.818
43,38.818
43,38.818
43,38.818
43,39.007
43,39.007
42.875,39.007
42,38.818
42,39.007
42,39.007
42,39.007
42,39.007
42,39.007
42,39.007
42,39.007
42,39.007
42,39.007
42,39.007
42,39.007
42,39.007
42,39.007
42,39.007
42.792,39.007
42,39.196
42,39.196
42,39.196
42,39.196
42,39.196
42,39.196
42,39.196
42,39.196
41.95825,39.196
41.698,39.196
41.4375,39.196
41.177,39.196
41,39.196
41,39.196
41,39.196
41,39.196
41,39.196
41,39.196
41,39.196
41,39.196
41,39.384
41,39.384
41,39.196
41,39.384
40,39.196
40,39.196
40,39.384
40,39.196
40,39.196
40,39.196
40.0415,39.384
40.5625,39.196
41,39.196
41.27733333,39.196
42.66666667,39.196
44.056,39.196
45.1665,39.384
45.6875,39.196
46.2085,39.384
46.729,39.384
44.5,39.384
42.90333332,39.384
44.63833334,39.384
46.375,39.384
47,39.384
47,39.384
47,39.384
47,39.573
47,39.573
47,39.573
47,39.573
47,39.573
47,39.76
46.7395,39.76
46.47925,39.76
46.21875,39.76
45.9165,39.76
45.396,39.76
44.875,39.947
44.354,39.947
44,39.947
44,40.134
44,40.134
44,40.134
43.875,40.134
43.6145,40.134
43.35425,40.134
43.09375,40.134
42.6665,40.134
42.146,40.134
41.625,40.321
41.104,40.134
40.8334,40.321
40.625,40.321
40.4166,40.321
40.2084,40.321
40,40.321
39.7395,40.134
39.47925,40.134
39.21875,40.134
38.95825,40.134
38.698,40.134
38.4375,40.134
38.177,40.134
37.8335,40.134
37.3125,40.134
36.7915,40.134
36.271,40.134
36,40.134
36,40.134
36,39.947
36,39.947
36,39.947
36,39.947
36,39.947
36,39.76
35.8334,39.76
35.625,39.76
35.4166,39.76
35.2084,39.76
35,39.76
34.7395,39.76
34.47925,39.76
34.21875,39.573
33.95825,39.573
33.698,39.573
33.4375,39.573
33.177,39.573
33.1665,39.573
33.6875,39.573
34.2085,39.384
34.729,39.384
34.875,39.384
34.6145,39.384
34.35425,39.384
34.09375,39.384
34,39.384
34,39.384
34,39.384
34,39.384
34,39.384
34,39.384
34,39.196
34,39.196
34,39.196
34,39.196
34,39.196
34,39.196
34,39.196
34,39.196
34,39.196
34,39.196
34,39.196
34,39.196
34,39.196
34,39.196
34.125,39.196
34.3855,39.196
34.64575,39.196
34.90625,39.196
35.16675,39.196
35.427,39.196
35.6875,39.196
35.948,39.196
36,39.196
36,39.196
36,39.384
36,39.384
36,39.384
36,39.196
36,39.384
36,39.384
36,39.384
36,39.384
36,39.384
36,39.384
36,39.384
36,39.573
36,39.384
36,39.573
36,39.573
35.81933334,39.573
35.47233333,39.573
35.125,39.573
35,39.573
35,39.573
35,39.573
35,39.573
35,39.573
35,39.573
35,39.384
35,39.384
35,39.384
35,39.384
35,39.384
35,39.384
35,39.384
35,39.384
35,39.384
35,39.384
35,39.384
35,39.384
35,39.384
35,39.384
35,39.196
35,39.196
35,39.196
35,39.384
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
34,39.196
34,39.384
34,39.196
34,39.196
34.04175,39.196
34.302,39.196
34.5625,39.196
34.823,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35,39.196
35.125,39.196
35.3855,39.196
35.64575,39.196
35.90625,39.007
36,39.007
36,39.007
36,39.007
36,39.007
36.1666,39.007
36.375,39.007
36.5834,39.196
36.7916,39.196
37,39.196
37,39.196
37,39.196
37,39.196
37.04175,39.196
37.302,39.384
37.5625,39.196
37.823,39.384
38.08325,39.384
38.34375,39.384
38.60425,39.384
38.8645,39.384
38.75,39.573
38.229,39.384
37.7085,39.573
37.1875,39.573
36.6665,39.384
36.146,39.384
35.625,39.384
35.104,39.384
35,39.384
35,39.384
35,39.573
35,39.573
35,39.573
34.7395,39.573
34.47925,39.573
34.21875,39.384
33.95825,39.384
33.698,39.384
33.4375,39.384
33.177,39.384
32.8335,39.384
32.3125,39.384
31.7915,39.196
31.271,39.196
31.25,39.196
31.771,39.007
32.2915,39.007
32.8125,39.007
32.83325,39.007
32.573,39.007
32.3125,39.007
32.052,39.007
32.1666,39.007
32.375,39.007
32.5834,39.007
32.7916,39.007
33,39.007
32.7395,39.007
32.47925,39.007
32.21875,39.007
31.95825,39.007
31.698,38.818
31.4375,38.818
31.177,38.818
31,38.818
31,38.818
31,38.818
31,38.818
30.875,38.818
30.6145,38.818
30.35425,38.818
30.09375,38.629
30,38.629
30,38.629
30,38.629
30,38.629
30,38.629
30,38.629
30,38.629
30,38.629
30,38.44
30,38.44
30,38.44
30,38.44
30,38.44
30,38.44
30,38.44
30,38.44
30.08325,38.44
30.34375,38.44
30.60425,38.44
30.8645,38.44
31,38.25
31,38.25
31,38.25
31,38.25
31.16675,38.25
31.427,38.25
31.6875,38.25
31.948,38.25
32,38.25
32,38.25
32,38.25
32,38.25
32,38.25
32.2605,38.25
32.52075,38.25
32.78125,38.25
33.04175,38.25
33.302,38.25
33.5625,38.25
33.823,38.25
33.91675,38.25
33.65625,38.44
33.39575,38.44
33.1355,38.44
33,38.44
33,38.44
33,38.44
33,38.44
33,38.44
33,38.44
33,38.44
33,38.44
33,38.44
33,38.44
33,38.44
33,38.44
33,38.44
33,38.44
33,38.44
33,38.44
32.95825,38.44
32.698,38.25
32.4375,38.25
32.177,38.25
32,38.25
32,38.25
32,38.25
32,38.25
32,38.25
32,38.25
32,38.25
32,38.25
32,38.25
32,38.25
32,38.25
32,38.25
31.5835,38.061
31.0625,38.061
31.30566667,38.061
31.65266667,38.061
32,38.061
31.7395,38.061
31.47925,38.061
31.21875,38.061
31,38.061
31,38.061
31,38.061
31,38.061
31,38.061
31,38.061
31,38.061
31,38.061
31,38.061
31,38.061
31,38.061
31,38.061
31,38.061
31,37.87
31,37.87
31,37.87
31,37.87
31,37.87
31,37.87
31,37.87
31,37.87
31,37.87
31,37.87
31,37.87
31,37.87
31,37.87
31,37.87
31,37.679
31.08325,37.679
31.34375,37.679
31.60425,37.679
31.8645,37.679
32,37.679
32,37.679
32,37.679
32,37.679
32,37.679
32,37.679
32,37.679
32,37.679
32.1666,37.679
32.375,37.679
32.5834,37.679
32.7916,37.679
33,37.679
33,37.679
33,37.679
33,37.679
33.04175,37.679
33.302,37.679
33.5625,37.679
33.823,37.679
34,37.679
34,37.87
34,37.87
34,37.87
33.75,37.87
33.229,37.87
32.7085,37.87
32.1875,37.87
31.33300001,37.87
30.29199999,38.061
29.25,38.061
28.208,38.061
27.6668,38.061
27.25,37.87
26.8332,37.87
26.4168,37.87
26,37.87
25.7395,37.87
25.47925,37.679
25.21875,37.679
24.95825,37.679
24.698,37.679
24.4375,37.679
24.177,37.679
23.91675,37.488
23.65625,37.488
23.39575,37.488
23.1355,37.488
23,37.488
23,37.297
23,37.297
23,37.297
22.83325,37.297
22.573,37.297
22.3125,37.297
22.052,37.107
21.8334,37.107
21.625,37.107
21.4166,37.107
21.2084,37.107
21,37.107
20.7395,37.107
20.47925,37.107
20.21875,37.107
20,37.107
20,36.914
20,36.914
20,36.914
19.91675,36.914
19.65625,36.914
19.39575,36.914
19.1355,36.914
19,36.723
19,36.723
19,36.723
19,36.723
19,36.531
19,36.531
19,36.531
19,36.531
18.8334,36.531
18.625,36.531
18.4166,36.338
18.2084,36.338
18,36.338
17.7395,36.338
17.47925,36.338
17.21875,36.338
17.04175,36.145
17.302,36.145
17.5625,36.145
17.823,36.145
18.41625001,36.145
19.71875,36.145
21.02125,36.145
22.32250001,35.951
23.5,35.951
24.54199999,35.951
25.583,35.951
26.625,35.951
27.50024999,35.951
28.281,35.951
29.0625,35.951
29.844,35.951
30.49980001,35.951
31.125,35.951
31.7502,36.145
32.3748,36.145
33,36.145
33.521,36.145
33.917,36.338
33,36.338
33.0835,36.338
33.604,36.338
34.125,36.338
34.646,36.338
35,36.531
35,36.531
35,36.531
35,36.531
35,36.531
